variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
(Intercept),-3.143740236180608,1.6275793590115057,-1.9315434413532546,0.053415882515699085,RS.glm.83,n ~ `Length Mm` + Intertidal,1395.9717395258747,422.9108984827429,635,429.52219115207214,637,4,4.1043036559384273e-4,11.472080678223392
`Length Mm`,0.006704174470352171,0.003734718697514676,1.7950948955843884,0.07263858190517093,RS.glm.83,n ~ `Length Mm` + Intertidal,1395.9717395258747,422.9108984827429,635,429.52219115207214,637,4,4.1043036559384273e-4,11.472080678223392
IntertidalUpstream,-0.46530151320542085,0.23022411368080417,-2.021080701609482,0.04327141172254708,RS.glm.83,n ~ `Length Mm` + Intertidal,1395.9717395258747,422.9108984827429,635,429.52219115207214,637,4,4.1043036559384273e-4,11.472080678223392
(Intercept),-12.871841311766381,19.077991674244437,-0.6746958239395582,0.4998690382867808,RS.glm.20,n ~ I(`Length Mm`^2) + `Length Mm` + SEX,1396.123886354402,423.68880428634156,634,432.21142606775766,637,5,3.8036558921177266e-4,11.624227506750685
I(`Length Mm`^2),-4.987676558775821e-5,1.0302491161315025e-4,-0.48412335236977644,0.6282983291198563,RS.glm.20,n ~ I(`Length Mm`^2) + `Length Mm` + SEX,1396.123886354402,423.68880428634156,634,432.21142606775766,637,5,3.8036558921177266e-4,11.624227506750685
`Length Mm`,0.05013735255350751,0.08869600201301976,0.5652718433255628,0.5718888771052603,RS.glm.20,n ~ I(`Length Mm`^2) + `Length Mm` + SEX,1396.123886354402,423.68880428634156,634,432.21142606775766,637,5,3.8036558921177266e-4,11.624227506750685
SEXM,0.46064701859257867,0.19092458117544425,2.4127171878893967,0.01583410050638366,RS.glm.20,n ~ I(`Length Mm`^2) + `Length Mm` + SEX,1396.123886354402,423.68880428634156,634,432.21142606775766,637,5,3.8036558921177266e-4,11.624227506750685
(Intercept),66.80630041529784,122.47329724413282,0.5454764582856713,0.5854258674517044,RS.glm.64,n ~ `Length Mm` + Distance + I(Julian^2) + Julian,1396.1368609209833,423.55945790639,633,434.1250176298491,637,6,3.7790603641424137e-4,11.637202073331991
`Length Mm`,0.007586661323107613,0.003909412601486459,1.9406141271000585,0.052305099254310775,RS.glm.64,n ~ `Length Mm` + Distance + I(Julian^2) + Julian,1396.1368609209833,423.55945790639,633,434.1250176298491,637,6,3.7790603641424137e-4,11.637202073331991
Distance,-0.002708622487377242,9.710943945163182e-4,-2.7892473714940453,0.005283069532716073,RS.glm.64,n ~ `Length Mm` + Distance + I(Julian^2) + Julian,1396.1368609209833,423.55945790639,633,434.1250176298491,637,6,3.7790603641424137e-4,11.637202073331991
I(Julian^2),0.0011870932109900375,0.0020905129006958513,0.5678478284419578,0.5701383000731366,RS.glm.64,n ~ `Length Mm` + Distance + I(Julian^2) + Julian,1396.1368609209833,423.55945790639,633,434.1250176298491,637,6,3.7790603641424137e-4,11.637202073331991
Julian,-0.5746342835732506,1.0125156601498162,-0.5675312552580424,0.5703532977838481,RS.glm.64,n ~ `Length Mm` + Distance + I(Julian^2) + Julian,1396.1368609209833,423.55945790639,633,434.1250176298491,637,6,3.7790603641424137e-4,11.637202073331991
(Intercept),-15.39444321055631,19.08799071922607,-0.8064988838794073,0.41995525131503064,RS.glm.107,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian,1396.2232171882495,424.1934976730546,632,436.7643122085924,637,7,3.6193601793572245e-4,11.723558340598174
I(`Length Mm`^2),-6.198508162580048e-5,1.0431475687097249e-4,-0.5942120126155321,0.552370319236237,RS.glm.107,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian,1396.2232171882495,424.1934976730546,632,436.7643122085924,637,7,3.6193601793572245e-4,11.723558340598174
`Length Mm`,0.06108637502202071,0.0900063988368992,0.6786892466691781,0.49733478106833073,RS.glm.107,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian,1396.2232171882495,424.1934976730546,632,436.7643122085924,637,7,3.6193601793572245e-4,11.723558340598174
SEXM,0.45874926762733376,0.19050016704718098,2.408130526802718,0.01603444710985236,RS.glm.107,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian,1396.2232171882495,424.1934976730546,632,436.7643122085924,637,7,3.6193601793572245e-4,11.723558340598174
IntertidalUpstream,-0.4613927897924181,0.23211062480720723,-1.9878141734168968,0.04683224561068586,RS.glm.107,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian,1396.2232171882495,424.1934976730546,632,436.7643122085924,637,7,3.6193601793572245e-4,11.723558340598174
Julian,5.940131398845418e-4,0.015291114282050305,0.038846949210354975,0.9690124130062236,RS.glm.107,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + Julian,1396.2232171882495,424.1934976730546,632,436.7643122085924,637,7,3.6193601793572245e-4,11.723558340598174
(Intercept),-4.490594529452506,3.6115711729176194,-1.2433908441640276,0.2137238425603383,RS.glm.121,n ~ `Length Mm` + SEX + Julian,1396.2782015873165,423.7008970455635,634,432.0652996869234,637,5,3.5212113525227466e-4,11.778542739665227
`Length Mm`,0.007016890658415323,0.003917102348981783,1.7913472851275645,0.07323758257048575,RS.glm.121,n ~ `Length Mm` + SEX + Julian,1396.2782015873165,423.7008970455635,634,432.0652996869234,637,5,3.5212113525227466e-4,11.778542739665227
SEXM,0.43945185843407814,0.1881405060383584,2.335764199254795,0.01950353445186893,RS.glm.121,n ~ `Length Mm` + SEX + Julian,1396.2782015873165,423.7008970455635,634,432.0652996869234,637,5,3.5212113525227466e-4,11.778542739665227
Julian,0.0037841962140170503,0.015115400125677986,0.25035369110662653,0.802313838584034,RS.glm.121,n ~ `Length Mm` + SEX + Julian,1396.2782015873165,423.7008970455635,634,432.0652996869234,637,5,3.5212113525227466e-4,11.778542739665227
(Intercept),0.710238027778666,18.578315952053714,0.038229408392645714,0.9695047735219735,RS.glm.93,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian,1396.3728903277192,423.4977563670527,633,433.81770941577815,637,6,3.3583866482480017e-4,11.873231480067943
I(`Length Mm`^2),1.9394969635954534e-5,1.0194160837179899e-4,0.19025567622219247,0.8491087844577968,RS.glm.93,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian,1396.3728903277192,423.4977563670527,633,433.81770941577815,637,6,3.3583866482480017e-4,11.873231480067943
`Length Mm`,-0.00923406048192676,0.0878073607646746,-0.10516271530668388,0.9162466955011667,RS.glm.93,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian,1396.3728903277192,423.4977563670527,633,433.81770941577815,637,6,3.3583866482480017e-4,11.873231480067943
Distance,-0.00273056758498324,9.69631281901118e-4,-2.8160885853739406,0.004861226060616189,RS.glm.93,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian,1396.3728903277192,423.4977563670527,633,433.81770941577815,637,6,3.3583866482480017e-4,11.873231480067943
Julian,0.0010161078353759618,0.015439504887840438,0.06581220335479859,0.9475273404291615,RS.glm.93,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + Julian,1396.3728903277192,423.4977563670527,633,433.81770941577815,637,6,3.3583866482480017e-4,11.873231480067943
(Intercept),10.043366484553713,124.89304788251636,0.08041573694319036,0.935906611167441,RS.glm.77,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1396.541113106783,424.1981813769259,632,436.4389025707796,637,7,3.0874617243806864e-4,12.041454259131797
`Length Mm`,0.007783165120991319,0.003917504293719955,1.986766200478274,0.04694831180643676,RS.glm.77,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1396.541113106783,424.1981813769259,632,436.4389025707796,637,7,3.0874617243806864e-4,12.041454259131797
SEXM,0.43034538648979004,0.18960403304792775,2.2697058684453624,0.023225435116573157,RS.glm.77,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1396.541113106783,424.1981813769259,632,436.4389025707796,637,7,3.0874617243806864e-4,12.041454259131797
IntertidalUpstream,-0.4471083002199802,0.2333966917661129,-1.9156582590640485,0.05540860874404447,RS.glm.77,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1396.541113106783,424.1981813769259,632,436.4389025707796,637,7,3.0874617243806864e-4,12.041454259131797
I(Julian^2),2.4438073969379416e-4,0.0021314912490789234,0.11465247150294323,0.9087205876501172,RS.glm.77,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1396.541113106783,424.1981813769259,632,436.4389025707796,637,7,3.0874617243806864e-4,12.041454259131797
Julian,-0.11647259331582586,1.0321088843459931,-0.11284913353849287,0.9101501641741069,RS.glm.77,n ~ `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1396.541113106783,424.1981813769259,632,436.4389025707796,637,7,3.0874617243806864e-4,12.041454259131797
(Intercept),-2.9455573975912044,1.635435910626722,-1.8010839669421381,0.0716896464047836,RS.glm.72,n ~ `Length Mm`,1397.8878947782896,422.0855163252973,636,424.7117726139108,637,3,1.5745326044590323e-4,13.388235930638302
`Length Mm`,0.006052412398051422,0.003745012361608834,1.616126146897775,0.10606704214270082,RS.glm.72,n ~ `Length Mm`,1397.8878947782896,422.0855163252973,636,424.7117726139108,637,3,1.5745326044590323e-4,13.388235930638302
(Intercept),-3.282274402169563,3.607040109150082,-0.9099633779628132,0.3628418236919846,RS.glm.131,n ~ `Length Mm` + Intertidal + Julian,1397.9698109680655,422.9111012684865,634,429.5243666633467,637,5,1.5113455915917158e-4,13.470152120414241
`Length Mm`,0.006649158905720903,0.003892822473282714,1.7080560316725268,0.08762594621877666,RS.glm.131,n ~ `Length Mm` + Intertidal + Julian,1397.9698109680655,422.9111012684865,634,429.5243666633467,637,5,1.5113455915917158e-4,13.470152120414241
IntertidalUpstream,-0.46456693323620757,0.2314873916593772,-2.006877912036764,0.04476266427103824,RS.glm.131,n ~ `Length Mm` + Intertidal + Julian,1397.9698109680655,422.9111012684865,634,429.5243666633467,637,5,1.5113455915917158e-4,13.470152120414241
Julian,6.697362349942575e-4,0.01523005169520904,0.043974652771857525,0.9649246084746426,RS.glm.131,n ~ `Length Mm` + Intertidal + Julian,1397.9698109680655,422.9111012684865,634,429.5243666633467,637,5,1.5113455915917158e-4,13.470152120414241
(Intercept),-2.841551048910807,18.649965295995006,-0.15236227005317896,0.8789012137315468,RS.glm.49,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal,1397.971487322392,422.9103356947978,634,429.5218741323795,637,5,1.5100793469738645e-4,13.471828474740732
I(`Length Mm`^2),1.6497837482319394e-6,1.0113968013076876e-4,0.016311933615954174,0.9869855371598113,RS.glm.49,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal,1397.971487322392,422.9103356947978,634,429.5218741323795,637,5,1.5100793469738645e-4,13.471828474740732
`Length Mm`,0.005289371802420166,0.08693551589406792,0.06084247327485047,0.9514846641759002,RS.glm.49,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal,1397.971487322392,422.9103356947978,634,429.5218741323795,637,5,1.5100793469738645e-4,13.471828474740732
IntertidalUpstream,-0.4650649650816656,0.23054455385265404,-2.017245505521239,0.04366989939284274,RS.glm.49,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal,1397.971487322392,422.9103356947978,634,429.5218741323795,637,5,1.5100793469738645e-4,13.471828474740732
(Intercept),56.51567028714793,124.15801160379387,0.45519148991768316,0.6489714823218639,RS.glm.63,n ~ `Length Mm` + SEX + I(Julian^2) + Julian,1398.0719646227724,423.6395634875847,633,432.2141811039419,637,6,1.4360891443262512e-4,13.572305775121094
`Length Mm`,0.00714806569179793,0.003916125907715789,1.8252900596771868,0.06795726942748623,RS.glm.63,n ~ `Length Mm` + SEX + I(Julian^2) + Julian,1398.0719646227724,423.6395634875847,633,432.2141811039419,637,6,1.4360891443262512e-4,13.572305775121094
SEXM,0.4351080535398248,0.18992810321720793,2.2909092765604107,0.021968661350659238,RS.glm.63,n ~ `Length Mm` + SEX + I(Julian^2) + Julian,1398.0719646227724,423.6395634875847,633,432.2141811039419,637,6,1.4360891443262512e-4,13.572305775121094
I(Julian^2),0.001040721678569418,0.002118749657387042,0.4911961519101284,0.6232877203539327,RS.glm.63,n ~ `Length Mm` + SEX + I(Julian^2) + Julian,1398.0719646227724,423.6395634875847,633,432.2141811039419,637,6,1.4360891443262512e-4,13.572305775121094
Julian,-0.50056325781468,1.02606089279197,-0.4878494652033944,0.6256564713636257,RS.glm.63,n ~ `Length Mm` + SEX + I(Julian^2) + Julian,1398.0719646227724,423.6395634875847,633,432.2141811039419,637,6,1.4360891443262512e-4,13.572305775121094
(Intercept),-12.910402904829748,19.066802319639134,-0.677114216028338,0.4983334898420814,RS.glm.92,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian,1398.0895956241131,423.6952685537412,633,432.25330962075475,637,6,1.4234849373351513e-4,13.589936776461855
I(`Length Mm`^2),-4.68774380579403e-5,1.0414374976872041e-4,-0.4501224332909506,0.6526221620029549,RS.glm.92,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Julian,1398.0895956241131,423.6952685537412,633,432.25330962075475,637,6,1.4234849373351513e-4,13.589936776461855
