variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
(Intercept),12.795031633500521,2.8010989277566365,4.567861387083496,4.927256829479397e-6,RS.glm.94,n ~ SEX + Distance + Julian,2488.8193460199523,773.3298108832662,789,984.3029947808271,792,5,9.145409437919983e-56,249.85181701245847
SEXM,-0.08125064883818012,0.10796206396571242,-0.7525851753258852,0.45169922879759705,RS.glm.94,n ~ SEX + Distance + Julian,2488.8193460199523,773.3298108832662,789,984.3029947808271,792,5,9.145409437919983e-56,249.85181701245847
Distance,-0.002136474328140596,1.7564805332476218e-4,-12.163381760857831,4.870007014506306e-34,RS.glm.94,n ~ SEX + Distance + Julian,2488.8193460199523,773.3298108832662,789,984.3029947808271,792,5,9.145409437919983e-56,249.85181701245847
Julian,-0.047121274451003566,0.011538704333604767,-4.0837578543173025,4.431320702894676e-5,RS.glm.94,n ~ SEX + Distance + Julian,2488.8193460199523,773.3298108832662,789,984.3029947808271,792,5,9.145409437919983e-56,249.85181701245847
(Intercept),12.261434495398877,2.725705376489799,4.498444549861556,6.845244482265883e-6,RS.glm.112,n ~ Intertidal + Julian + origin,2497.1885695032247,771.2759595293221,789,970.1356467256512,792,5,1.3926736711169887e-57,258.2210404957309
IntertidalUpstream,-0.828694023925315,0.10582534084134133,-7.8307711304018826,4.848866536845075e-15,RS.glm.112,n ~ Intertidal + Julian + origin,2497.1885695032247,771.2759595293221,789,970.1356467256512,792,5,1.3926736711169887e-57,258.2210404957309
Julian,-0.04579039042281616,0.011306507633817114,-4.0499146072178585,5.12363259351331e-5,RS.glm.112,n ~ Intertidal + Julian + origin,2497.1885695032247,771.2759595293221,789,970.1356467256512,792,5,1.3926736711169887e-57,258.2210404957309
originHatchery,-0.7813779607397494,0.10681917553313289,-7.314959667493255,2.574587093731758e-13,RS.glm.112,n ~ Intertidal + Julian + origin,2497.1885695032247,771.2759595293221,789,970.1356467256512,792,5,1.3926736711169887e-57,258.2210404957309
(Intercept),12.146390077056273,2.923602817312986,4.154596515343261,3.25862049875705e-5,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,2499.177091982853,771.3380156023819,788,970.2347325175891,792,6,5.152846380081264e-58,260.2095629753594
SEXM,0.011899639255256797,0.11058121187215103,0.10760995519758472,0.9143050997466732,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,2499.177091982853,771.3380156023819,788,970.2347325175891,792,6,5.152846380081264e-58,260.2095629753594
IntertidalUpstream,-0.8281533506092986,0.10608204130817453,-7.80672525148215,5.8693025529814395e-15,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,2499.177091982853,771.3380156023819,788,970.2347325175891,792,6,5.152846380081264e-58,260.2095629753594
Julian,-0.045335984165534096,0.012054902434870726,-3.760792292635446,1.6937603072329213e-4,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,2499.177091982853,771.3380156023819,788,970.2347325175891,792,6,5.152846380081264e-58,260.2095629753594
originHatchery,-0.7828926097468207,0.10862734025793064,-7.207141479188187,5.71386291175542e-13,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,2499.177091982853,771.3380156023819,788,970.2347325175891,792,6,5.152846380081264e-58,260.2095629753594
(Intercept),1.42710097081199,0.09260961101176153,15.409858169372361,1.4051991008694772e-53,RS.glm.32,n ~ Distance,2503.9855482761295,765.4828960549313,791,948.0888745613478,792,3,4.654833785877958e-59,265.0180192686357
Distance,-0.002301102316895526,1.7577027350348362e-4,-13.091532891367551,3.6810311791766344e-39,RS.glm.32,n ~ Distance,2503.9855482761295,765.4828960549313,791,948.0888745613478,792,3,4.654833785877958e-59,265.0180192686357
(Intercept),1.3821741407202268,0.10682638299190646,12.938509214759664,2.7287316522492624e-38,RS.glm.22,n ~ SEX + Distance,2505.297734760509,765.8644499227881,790,949.4916592017377,792,4,2.4152745388427302e-59,266.330205753015
SEXM,0.08633524562265887,0.10422688922184643,0.8283394646739837,0.40747827885061066,RS.glm.22,n ~ SEX + Distance,2505.297734760509,765.8644499227881,790,949.4916592017377,792,4,2.4152745388427302e-59,266.330205753015
Distance,-0.0022884638033011675,1.7612933516971278e-4,-12.99308716004676,1.3391425861312704e-38,RS.glm.22,n ~ SEX + Distance,2505.297734760509,765.8644499227881,790,949.4916592017377,792,4,2.4152745388427302e-59,266.330205753015
(Intercept),1.1477029204575302,0.09504114604120284,12.075853125339743,1.4168708404469728e-33,RS.glm.47,n ~ SEX + Intertidal + origin,2513.750182145799,769.3147422263244,789,945.5597910349097,792,5,3.528099902104078e-61,274.78265313830525
SEXM,0.1858832761447544,0.10509809317370103,1.7686645925871893,0.07694986445490308,RS.glm.47,n ~ SEX + Intertidal + origin,2513.750182145799,769.3147422263244,789,945.5597910349097,792,5,3.528099902104078e-61,274.78265313830525
IntertidalUpstream,-0.8379035393699302,0.10684322229293157,-7.842364928611512,4.421392120695995e-15,RS.glm.47,n ~ SEX + Intertidal + origin,2513.750182145799,769.3147422263244,789,945.5597910349097,792,5,3.528099902104078e-61,274.78265313830525
originHatchery,-0.8953751880668832,0.1075236794191243,-8.32723724582318,8.275080364413843e-17,RS.glm.47,n ~ SEX + Intertidal + origin,2513.750182145799,769.3147422263244,789,945.5597910349097,792,5,3.528099902104078e-61,274.78265313830525
(Intercept),1.2351452548665895,0.08276775202481182,14.923025268299206,2.3344476072183244e-50,RS.glm.52,n ~ Intertidal + origin,2514.9521454966257,768.3600253865999,790,940.1481794887943,792,4,1.934362431173114e-61,275.9846164891319
IntertidalUpstream,-0.8470997739348785,0.10645496621352761,-7.957353274019775,1.7575835342945176e-15,RS.glm.52,n ~ Intertidal + origin,2514.9521454966257,768.3600253865999,790,940.1481794887943,792,4,1.934362431173114e-61,275.9846164891319
originHatchery,-0.8899049622516153,0.1069110710530596,-8.323786802303744,8.519678515425335e-17,RS.glm.52,n ~ Intertidal + origin,2514.9521454966257,768.3600253865999,790,940.1481794887943,792,4,1.934362431173114e-61,275.9846164891319
(Intercept),507.2779658174593,107.96881793837528,4.698374729887247,2.6223995551737115e-6,RS.glm.51,n ~ Intertidal + I(Julian^2) + Julian,2527.4061775066334,776.9660951732143,789,937.7542854209951,792,5,3.8210186647393124e-64,288.4386484991396
IntertidalUpstream,-1.0422271044716656,0.1064511196756483,-9.790663617698751,1.234827456815189e-22,RS.glm.51,n ~ Intertidal + I(Julian^2) + Julian,2527.4061775066334,776.9660951732143,789,937.7542854209951,792,5,3.8210186647393124e-64,288.4386484991396
I(Julian^2),0.008475406030102172,0.0018583389153342508,4.560742908716271,5.097295863178168e-6,RS.glm.51,n ~ Intertidal + I(Julian^2) + Julian,2527.4061775066334,776.9660951732143,789,937.7542854209951,792,5,3.8210186647393124e-64,288.4386484991396
Julian,-4.144176038587014,0.895943525002161,-4.625488016755318,3.7371741400893804e-6,RS.glm.51,n ~ Intertidal + I(Julian^2) + Julian,2527.4061775066334,776.9660951732143,789,937.7542854209951,792,5,3.8210186647393124e-64,288.4386484991396
(Intercept),509.1565097367695,107.88240133252155,4.719551135753987,2.3636562456753825e-6,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,2528.626414701526,776.6982292553728,788,938.4166729412717,792,6,2.075907600296248e-64,289.65888569403205
SEXM,-0.09850163955508283,0.10985069183339992,-0.8966865652923778,0.36988619145854756,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,2528.626414701526,776.6982292553728,788,938.4166729412717,792,6,2.075907600296248e-64,289.65888569403205
IntertidalUpstream,-1.0445631540594884,0.10652130087897103,-9.806143423335731,1.0594028010314197e-22,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,2528.626414701526,776.6982292553728,788,938.4166729412717,792,6,2.075907600296248e-64,289.65888569403205
I(Julian^2),0.008491519086039182,0.0018570899829258771,4.572486612986113,4.819700258630689e-6,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,2528.626414701526,776.6982292553728,788,938.4166729412717,792,6,2.075907600296248e-64,289.65888569403205
Julian,-4.155647559452258,0.8952779069084178,-4.641740321508189,3.4548688486871646e-6,RS.glm.45,n ~ SEX + Intertidal + I(Julian^2) + Julian,2528.626414701526,776.6982292553728,788,938.4166729412717,792,6,2.075907600296248e-64,289.65888569403205
(Intercept),15.681884133494064,2.7990956391957047,5.6024824282174635,2.113034634927107e-8,RS.glm.113,n ~ Intertidal + Julian,2547.9906051732582,771.7121450235127,790,902.564873231666,792,4,1.2951721127195403e-68,309.02307616576445
IntertidalUpstream,-0.9532529754001875,0.10680525122491992,-8.925150818593584,4.450923290394487e-19,RS.glm.113,n ~ Intertidal + Julian,2547.9906051732582,771.7121450235127,790,902.564873231666,792,4,1.2951721127195403e-68,309.02307616576445
Julian,-0.061040128167579345,0.011585065603804866,-5.268863401820705,1.372710635894617e-7,RS.glm.113,n ~ Intertidal + Julian,2547.9906051732582,771.7121450235127,790,902.564873231666,792,4,1.2951721127195403e-68,309.02307616576445
(Intercept),16.58034304926654,2.958387979394955,5.604519476399957,2.088335086117754e-8,RS.glm.111,n ~ SEX + Intertidal + Julian,2549.276636739906,771.4534504740178,789,903.1274430461533,792,5,6.808779630721669e-69,310.30910773241203
SEXM,-0.09652545765001881,0.11157149905789442,-0.8651444003627824,0.38695953751757095,RS.glm.111,n ~ SEX + Intertidal + Julian,2549.276636739906,771.4534504740178,789,903.1274430461533,792,5,6.808779630721669e-69,310.30910773241203
IntertidalUpstream,-0.9557507488030716,0.10686546409817765,-8.943495046491543,3.7705223953741057e-19,RS.glm.111,n ~ SEX + Intertidal + Julian,2549.276636739906,771.4534504740178,789,903.1274430461533,792,5,6.808779630721669e-69,310.30910773241203
Julian,-0.06456420897836798,0.012172780249249305,-5.303982135252105,1.1330340590236555e-7,RS.glm.111,n ~ SEX + Intertidal + Julian,2549.276636739906,771.4534504740178,789,903.1274430461533,792,5,6.808779630721669e-69,310.30910773241203
(Intercept),214.52581796007632,111.00772895562505,1.9325304641250003,0.05329406569146291,RS.glm.29,n ~ I(Julian^2) + Julian + origin,2556.0106219783834,775.7249360827809,789,900.0896237269243,792,5,2.3485670478981504e-70,317.0430929708896
I(Julian^2),0.0034682948262462687,0.0019096581884253774,1.8161861883283295,0.06934181603939628,RS.glm.29,n ~ I(Julian^2) + Julian + origin,2556.0106219783834,775.7249360827809,789,900.0896237269243,792,5,2.3485670478981504e-70,317.0430929708896
Julian,-1.7227727913196977,0.9209689695174547,-1.8706089437761964,0.061399304026439575,RS.glm.29,n ~ I(Julian^2) + Julian + origin,2556.0106219783834,775.7249360827809,789,900.0896237269243,792,5,2.3485670478981504e-70,317.0430929708896
originHatchery,-0.8857872618617694,0.10730054752271574,-8.255197967878463,1.5165066030562218e-16,RS.glm.29,n ~ I(Julian^2) + Julian + origin,2556.0106219783834,775.7249360827809,789,900.0896237269243,792,5,2.3485670478981504e-70,317.0430929708896
(Intercept),12.837478476585458,2.7867095085171734,4.6066798269965235,4.0914923929693175e-6,RS.glm.101,n ~ Julian + origin,2557.6448525881683,773.249546195789,790,892.6055728055535,792,4,1.0373714589180357e-70,318.6773235806745
Julian,-0.049612099847646286,0.011530146535428073,-4.302816073950648,1.6864084067614137e-5,RS.glm.101,n ~ Julian + origin,2557.6448525881683,773.249546195789,790,892.6055728055535,792,4,1.0373714589180357e-70,318.6773235806745
originHatchery,-0.9177990284828978,0.10772291035914847,-8.519998442512865,1.5955546720071174e-17,RS.glm.101,n ~ Julian + origin,2557.6448525881683,773.249546195789,790,892.6055728055535,792,4,1.0373714589180357e-70,318.6773235806745
(Intercept),213.06880206223678,110.99818713905651,1.919570107891114,0.05491222283677234,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,2557.837492632594,775.9677477056315,788,900.6018773099307,792,6,9.421130963577785e-71,318.86996362510035
SEXM,0.04715005973913894,0.11393242363131398,0.4138423307110259,0.6789895805578345,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,2557.837492632594,775.9677477056315,788,900.6018773099307,792,6,9.421130963577785e-71,318.86996362510035
I(Julian^2),0.0034509853756637763,0.0019097041308198308,1.8070785521013026,0.07075003227092524,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,2557.837492632594,775.9677477056315,788,900.6018773099307,792,6,9.421130963577785e-71,318.86996362510035
Julian,-1.7126402481763296,0.9209315979891425,-1.8596823606833406,0.0629304790992799,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,2557.837492632594,775.9677477056315,788,900.6018773099307,792,6,9.421130963577785e-71,318.86996362510035
originHatchery,-0.8915705273499934,0.10875169109682602,-8.198222191838767,2.439681079416256e-16,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,2557.837492632594,775.9677477056315,788,900.6018773099307,792,6,9.421130963577785e-71,318.86996362510035
(Intercept),12.348925770083799,3.0019306915636816,4.113661186378471,3.8943289534078946e-5,RS.glm.96,n ~ SEX + Julian + origin,2559.4393152939533,773.4569694309433,789,893.1090665770904,792,5,4.229330940823374e-71,320.4717862864595
SEXM,0.05173824079520482,0.1143822027661493,0.4523277183337864,0.6510329103878116,RS.glm.96,n ~ SEX + Julian + origin,2559.4393152939533,773.4569694309433,789,893.1090665770904,792,5,4.229330940823374e-71,320.4717862864595
Julian,-0.04767995934802789,0.012352385124258387,-3.8599799851116208,1.1339631265730946e-4,RS.glm.96,n ~ SEX + Julian + origin,2559.4393152939533,773.4569694309433,789,893.1090665770904,792,5,4.229330940823374e-71,320.4717862864595
originHatchery,-0.9239333853773505,0.10921296541569017,-8.45992398302384,2.6755187135993986e-17,RS.glm.96,n ~ SEX + Julian + origin,2559.4393152939533,773.4569694309433,789,893.1090665770904,792,5,4.229330940823374e-71,320.4717862864595
(Intercept),0.7801693474692615,0.08489593718514168,9.189713587446033,3.938887187864236e-20,RS.glm.27,n ~ SEX + origin,2573.9528536506236,769.7845971387579,790,868.8927689590138,792,4,2.9832995250735164e-74,334.98532464312984
SEXM,0.221360069106487,0.1082653094635662,2.0446075497616327,0.04089356459085651,RS.glm.27,n ~ SEX + origin,2573.9528536506236,769.7845971387579,790,868.8927689590138,792,4,2.9832995250735164e-74,334.98532464312984
originHatchery,-1.040311304905037,0.10777198720855087,-9.652891552346697,4.778884617477656e-22,RS.glm.27,n ~ SEX + origin,2573.9528536506236,769.7845971387579,790,868.8927689590138,792,4,2.9832995250735164e-74,334.98532464312984
(Intercept),0.8791966074679202,0.07365864585517867,11.936095176070998,7.674213186318447e-33,RS.glm.30,n ~ origin,2576.1682545037916,767.8239062387128,791,861.6419795730394,792,3,9.854365722872307e-75,337.20072549629776
originHatchery,-1.0352604311731355,0.10768926415520233,-9.613404263595976,7.0189192228389985e-022,RS.glm.30,n ~ origin,2576.1682545037916,767.8239062387128,791,861.6419795730394,792,3,9.854365722872307e-75,337.20072549629776
(Intercept),0.8546792964394967,0.09625058589503548,8.879730845187305,6.702233661562663e-19,RS.glm.50,n ~ SEX + Intertidal,2581.356254388662,768.0320324798365,790,858.1696320490107,792,4,7.363237606070905e-76,342.3887253811681
SEXM,0.16415217358634446,0.10853040558656005,1.5124994023487957,0.13040686456319756,RS.glm.50,n ~ SEX + Intertidal,2581.356254388662,768.0320324798365,790,858.1696320490107,792,4,7.363237606070905e-76,342.3887253811681
IntertidalUpstream,-0.9902342246347862,0.1084119916319392,-9.133991634400099,6.601913744368855e-20,RS.glm.50,n ~ SEX + Intertidal,2581.356254388662,768.0320324798365,790,858.1696320490107,792,4,7.363237606070905e-76,342.3887253811681
(Intercept),0.9325512527459471,0.07963659102009152,11.710085035039656,1.1316606696525382e-31,RS.glm.53,n ~ Intertidal,2581.659771288653,768.5544770521118,791,856.1022476741989,792,3,6.32646278449335e-76,342.692242281159
IntertidalUpstream,-0.995997474484906,0.10808645971278136,-9.214821885475523,3.1179552138010565e-20,RS.glm.53,n ~ Intertidal,2581.659771288653,768.5544770521118,791,856.1022476741989,792,3,6.32646278449335e-76,342.692242281159
(Intercept),337.7680230927921,117.10430208082242,2.8843348800257838,0.003922413970210963,RS.glm.31,n ~ I(Julian^2) + Julian,2617.1352671004,766.0424768622738,790,815.5852015750321,792,4,1.2524342069738967e-83,378.16773809290635
I(Julian^2),0.005515360485644412,0.0020140558966081135,2.738434665558623,0.006173242495965222,RS.glm.31,n ~ I(Julian^2) + Julian,2617.1352671004,766.0424768622738,790,815.5852015750321,792,4,1.2524342069738967e-83,378.16773809290635
Julian,-2.729182983121188,0.9714272350592535,-2.8094569357577437,0.00496251577545949,RS.glm.31,n ~ I(Julian^2) + Julian,2617.1352671004,766.0424768622738,790,815.5852015750321,792,4,1.2524342069738967e-83,378.16773809290635
(Intercept),339.27114560790307,117.05413218874422,2.8984123777949544,0.003750570915447155,RS.glm.24,n ~ SEX + I(Julian^2) + Julian,2618.789160797986,766.0080820863196,789,815.9261185938961,792,5,5.477929863397951e-84,379.8216317904921
SEXM,-0.0693602044088198,0.11709047555862177,-0.5923641874192779,0.5536067422545727,RS.glm.24,n ~ SEX + I(Julian^2) + Julian,2618.789160797986,766.0080820863196,789,815.9261185938961,792,5,5.477929863397951e-84,379.8216317904921
I(Julian^2),0.0055301939588815185,0.0020135655672287095,2.7464682793979143,0.006024071109207078,RS.glm.24,n ~ SEX + I(Julian^2) + Julian,2618.789160797986,766.0080820863196,789,815.9261185938961,792,5,5.477929863397951e-84,379.8216317904921
Julian,-2.738854172960809,0.9710961943831254,-2.8203737063356797,0.004796775100717747,RS.glm.24,n ~ SEX + I(Julian^2) + Julian,2618.789160797986,766.0080820863196,789,815.9261185938961,792,5,5.477929863397951e-84,379.8216317904921
(Intercept),16.976216653648887,2.90688816180169,5.839996487215051,5.2201922915350115e-9,RS.glm.102,n ~ Julian,2623.7721242212615,765.2045760562708,791,805.3039149799217,792,3,4.5350252383670796e-85,384.8045952137677
Julian,-0.06832199821257873,0.011984621555399956,-5.700805644696776,1.1924252628156251e-8,RS.glm.102,n ~ Julian,2623.7721242212615,765.2045760562708,791,805.3039149799217,792,3,4.5350252383670796e-85,384.8045952137677
(Intercept),17.578248958001176,3.085686152051974,5.696706694007646,1.2214378999611592e-8,RS.glm.99,n ~ SEX + Julian,2625.460293640037,765.2309893252661,790,805.66826157287,792,4,1.949837312103479e-85,386.4927646325432
